code,regency_code,name
35.07.04,3507,Sumbermanjing Wetan
35.07.05,3507,Dampit
35.07.06,3507,Ampelgading
35.07.07,3507,Poncokusumo
35.07.08,3507,Wajak
35.07.09,3507,Turen
35.07.10,3507,Gondanglegi
35.07.11,3507,Kalipare
35.07.12,3507,Sumberpucung
35.07.13,3507,Kepanjen
35.07.14,3507,Bululawang
35.07.15,3507,Tajinan
35.07.16,3507,Tumpang
35.07.17,3507,Jabung
35.07.18,3507,Pakis
35.07.19,3507,Pakisaji
35.07.20,3507,Ngajum
35.07.21,3507,Wagir
35.07.22,3507,Dau
35.07.23,3507,Karangploso
35.07.24,3507,Singosari
35.07.25,3507,Lawang
35.07.26,3507,Pujon
35.07.27,3507,Ngantang
35.07.28,3507,Kasembon
35.07.29,3507,Gedangan
35.07.30,3507,Tirtoyudo
35.07.31,3507,Kromengan
35.07.32,3507,Wonosari
35.07.33,3507,Pagelaran
35.08.01,3508,Tempursari
35.08.02,3508,Pronojiwo
35.08.03,3508,Candipuro
35.08.04,3508,Pasirian
35.08.05,3508,Tempeh
35.08.06,3508,Kunir
35.08.07,3508,Yosowilangun
35.08.08,3508,Rowokangkung
35.08.09,3508,Tekung
35.08.10,3508,Lumajang
35.08.11,3508,Pasrujambe
35.08.12,3508,Senduro
35.08.13,3508,Gucialit
35.08.14,3508,Padang
35.08.15,3508,Sukodono
35.08.16,3508,Kedungjajang
35.08.17,3508,Jatiroto
35.08.18,3508,Randuagung
35.08.19,3508,Klakah
35.08.20,3508,Ranuyoso
35.08.21,3508,Sumbersuko
35.09.01,3509,Jombang
35.09.02,3509,Kencong
35.09.03,3509,Sumberbaru
35.09.04,3509,Gumukmas
35.09.05,3509,Umbulsari
35.09.06,3509,Tanggul
35.09.07,3509,Semboro
35.09.08,3509,Puger
35.09.09,3509,Bangsalsari
35.09.10,3509,Balung
35.09.11,3509,Wuluhan
35.09.12,3509,Ambulu
35.09.13,3509,Rambipuji
35.09.14,3509,Panti
35.09.15,3509,Sukorambi
35.09.16,3509,Jenggawah
35.09.17,3509,Ajung
35.09.18,3509,Tempurejo
35.09.19,3509,Kaliwates
35.09.20,3509,Patrang
35.09.21,3509,Sumbersari
35.09.22,3509,Arjasa
35.09.23,3509,Mumbulsari
35.09.24,3509,Pakusari
35.09.25,3509,Jelbuk
35.09.26,3509,Mayang
35.09.27,3509,Kalisat
35.09.28,3509,Ledokombo
35.09.29,3509,Sukowono
35.09.30,3509,Silo
35.09.31,3509,Sumberjambe
35.10.01,3510,Pesanggaran
35.10.02,3510,Bangorejo
35.10.03,3510,Purwoharjo
35.10.04,3510,Tegaldlimo
35.10.05,3510,Muncar
35.10.06,3510,Cluring
35.10.07,3510,Gambiran
35.10.08,3510,Srono
35.10.09,3510,Genteng
35.10.10,3510,Glenmore
35.10.11,3510,Kalibaru
35.10.12,3510,Singojuruh
35.10.13,3510,Rogojampi
35.10.14,3510,Kabat
35.10.15,3510,Glagah
35.10.16,3510,Banyuwangi
35.10.17,3510,Giri
35.10.18,3510,Wongsorejo
35.10.19,3510,Songgon
35.10.20,3510,Sempu
35.10.21,3510,Kalipuro
35.10.22,3510,Siliragung
35.10.23,3510,Tegalsari
35.10.24,3510,Licin
35.10.25,3510,Blimbingsari
35.11.01,3511,Maesan
35.11.02,3511,Tamanan
35.11.03,3511,Tlogosari
35.11.04,3511,Sukosari
35.11.05,3511,Pujer
35.11.06,3511,Grujugan
35.11.07,3511,Curahdami
35.11.08,3511,Tenggarang
35.11.09,3511,Wonosari
35.11.10,3511,Tapen
35.11.11,3511,Bondowoso
35.11.12,3511,Wringin
35.11.13,3511,Tegalampel
35.11.14,3511,Klabang
35.11.15,3511,Cermee
35.11.16,3511,Prajekan
35.11.17,3511,Pakem
35.11.18,3511,Sumberwringin
35.11.19,3511,Sempol
35.11.20,3511,Binakal
35.11.21,3511,Taman Krocok
35.11.22,3511,Botolinggo
35.11.23,3511,Jambesari Darus Sholah
35.12.01,3512,Jatibanteng
35.12.02,3512,Besuki
35.12.03,3512,Suboh
35.12.04,3512,Mlandingan
35.12.05,3512,Kendit
35.12.06,3512,Panarukan
35.12.07,3512,Situbondo
35.12.08,3512,Panji
35.12.09,3512,Mangaran
35.12.10,3512,Kapongan
35.12.11,3512,Arjasa
35.12.12,3512,Jangkar
35.12.13,3512,Asembagus
35.12.14,3512,Banyuputih
35.12.15,3512,Sumbermalang
35.12.16,3512,Banyuglugur
35.12.17,3512,Bungatan
35.13.01,3513,Sukapura
35.13.02,3513,Sumber
35.13.03,3513,Kuripan
35.13.04,3513,Bantaran
35.13.05,3513,Leces
35.13.06,3513,Banyuanyar
35.13.07,3513,Tiris
35.13.08,3513,Krucil
35.13.09,3513,Gading
35.13.10,3513,Pakuniran
35.13.11,3513,Kotaanyar
35.13.12,3513,Paiton
35.13.13,3513,Besuk
35.13.14,3513,Kraksaan
35.13.15,3513,Krejengan
35.13.16,3513,Pejarakan
35.13.17,3513,Maron
35.13.18,3513,Gending
35.13.19,3513,Dringu
35.13.20,3513,Tegalsiwalan
35.13.21,3513,Sumberasih
35.13.22,3513,Wonomerto
35.13.23,3513,Tongas
35.13.24,3513,Lumbang
35.14.01,3514,Purwodadi
35.14.02,3514,Tutur
35.14.03,3514,Puspo
35.14.04,3514,Lumbang
35.14.05,3514,Pasrepan
35.14.06,3514,Kejayan
35.14.07,3514,Wonorejo
35.14.08,3514,Purwosari
35.14.09,3514,Sukorejo
35.14.10,3514,Prigen
35.14.11,3514,Pandaan
35.14.12,3514,Gempol
35.14.13,3514,Beji
35.14.14,3514,Bangil
35.14.15,3514,Rembang
35.14.16,3514,Kraton
35.14.17,3514,Pohjentrek
35.14.18,3514,Gondangwetan
35.14.19,3514,Winongan
35.14.20,3514,Grati
35.14.21,3514,Nguling
35.14.22,3514,Lekok
35.14.23,3514,Rejoso
35.14.24,3514,Tosari
35.15.01,3515,Tarik
35.15.02,3515,Prambon
35.15.03,3515,Krembung
35.15.04,3515,Porong
35.15.05,3515,Jabon
35.15.06,3515,Tanggulangin
35.15.07,3515,Candi
35.15.08,3515,Sidoarjo
35.15.09,3515,Tulangan
35.15.10,3515,Wonoayu
35.15.11,3515,Krian
35.15.12,3515,Balongbendo
35.15.13,3515,Taman
35.15.14,3515,Sukodono
35.15.15,3515,Buduran
35.15.16,3515,Gedangan
35.15.17,3515,Sedati
35.15.18,3515,Waru
35.16.01,3516,Jatirejo
35.16.02,3516,Gondang
35.16.03,3516,Pacet
35.16.04,3516,Trawas
35.16.05,3516,Ngoro
35.16.06,3516,Pungging
35.16.07,3516,Kutorejo
35.16.08,3516,Mojosari
35.16.09,3516,Dlanggu
35.16.10,3516,Bangsal
35.16.11,3516,Puri
35.16.12,3516,Trowulan
35.16.13,3516,Sooko
35.16.14,3516,Gedeg
35.16.15,3516,Kemlagi
35.16.16,3516,Jetis
35.16.17,3516,Dawarblandong
35.16.18,3516,Mojoanyar
35.17.01,3517,Perak
35.17.02,3517,Gudo
35.17.03,3517,Ngoro
35.17.04,3517,Bareng
35.17.05,3517,Wonosalam
35.17.06,3517,Mojoagung
35.17.07,3517,Mojowarno
35.17.08,3517,Diwek
35.17.09,3517,Jombang
35.17.10,3517,Peterongan
35.17.11,3517,Sumobito
35.17.12,3517,Kesamben
35.17.13,3517,Tembelang
35.17.14,3517,Ploso
35.17.15,3517,Plandaan
35.17.16,3517,Kabuh
35.17.17,3517,Kudu
35.17.18,3517,Bandarkedungmulyo
35.17.19,3517,Jogoroto
35.17.20,3517,Megaluh
35.17.21,3517,Ngusikan
35.18.01,3518,Sawahan
35.18.02,3518,Ngetos
35.18.03,3518,Berbek
35.18.04,3518,Loceret
35.18.05,3518,Pace
35.18.06,3518,Prambon
35.18.07,3518,Ngronggot
35.18.08,3518,Kertosono
35.18.09,3518,Patianrowo
35.18.10,3518,Baron
35.18.11,3518,Tanjunganom
35.18.12,3518,Sukomoro
35.18.13,3518,Nganjuk
35.18.14,3518,Bagor
35.18.15,3518,Wilangan
35.18.16,3518,Rejoso
35.18.17,3518,Gondang
35.18.18,3518,Ngluyu
35.18.19,3518,Lengkong
35.18.20,3518,Jatikalen
35.19.01,3519,Kebonsari
35.19.02,3519,Dolopo
35.19.03,3519,Geger
35.19.04,3519,Dagangan
35.19.05,3519,Kare
35.19.06,3519,Gemarang
35.19.07,3519,Wungu
35.19.08,3519,Madiun
35.19.09,3519,Jiwan
35.19.10,3519,Balerejo
35.19.11,3519,Mejayan
35.19.12,3519,Saradan
35.19.13,3519,Pilangkenceng
35.19.14,3519,Sawahan
35.19.15,3519,Wonoasri
35.20.01,3520,Poncol
35.20.02,3520,Parang
35.20.03,3520,Lembeyan
35.20.04,3520,Takeran
35.20.05,3520,Kawedanan
35.20.06,3520,Magetan
35.20.07,3520,Plaosan
35.20.08,3520,Panekan
35.20.09,3520,Sukomoro
35.20.10,3520,Bendo
35.20.11,3520,Maospati
35.20.12,3520,Barat
35.20.13,3520,Karangrejo
35.20.14,3520,Karas
35.20.15,3520,Kartoharjo
35.20.16,3520,Ngariboyo
35.20.17,3520,Nguntoronadi
35.20.18,3520,Sidorejo
35.21.01,3521,Sine
35.21.02,3521,Ngrambe
35.21.03,3521,Jogorogo
35.21.04,3521,Kendal
35.21.05,3521,Geneng
35.21.06,3521,Kwadungan
35.21.07,3521,Karangjati
35.21.08,3521,Padas
35.21.09,3521,Ngawi
35.21.10,3521,Paron
35.21.11,3521,Kedunggalar
35.21.12,3521,Widodaren
35.21.13,3521,Mantingan
35.21.14,3521,Pangkur
35.21.15,3521,Bringin
35.21.16,3521,Pitu
35.21.17,3521,Karanganyar
35.21.18,3521,Gerih
35.21.19,3521,Kasreman
35.22.01,3522,Ngraho
35.22.02,3522,Tambakrejo
35.22.03,3522,Ngambon
35.22.04,3522,Ngasem
35.22.05,3522,Bubulan
35.22.06,3522,Dander
35.22.07,3522,Sugihwaras
35.22.08,3522,Kedungadem
35.22.09,3522,Kepohbaru
35.22.10,3522,Baureno
35.22.11,3522,Kanor
35.22.12,3522,Sumberejo
35.22.13,3522,Balen
35.22.14,3522,Kapas
35.22.15,3522,Bojonegoro
35.22.16,3522,Kalitidu
35.22.17,3522,Malo
35.22.18,3522,Purwosari
35.22.19,3522,Padangan
35.22.20,3522,Kasiman
35.22.21,3522,Temayang
35.22.22,3522,Margomulyo
35.22.23,3522,Trucuk
35.22.24,3522,Sukosewu
35.22.25,3522,Kedewan
35.22.26,3522,Gondang
35.22.27,3522,Sekar
35.22.28,3522,Gayam
35.23.01,3523,Kenduruan
35.23.02,3523,Jatirogo
35.23.03,3523,Bangilan
35.23.04,3523,Bancar
35.23.05,3523,Senori
35.23.06,3523,Tambakboyo
35.23.07,3523,Singgahan
35.23.08,3523,Kerek
35.23.09,3523,Parengan
35.23.10,3523,Montong
35.23.11,3523,Soko
35.23.12,3523,Jenu
35.23.13,3523,Merakurak
35.23.14,3523,Rengel
35.23.15,3523,Semanding
35.23.16,3523,Tuban
35.23.17,3523,Plumpang
35.23.18,3523,Palang
35.23.19,3523,Widang
35.23.20,3523,Grabagan
35.24.01,3524,Sukorame
35.24.02,3524,Bluluk
35.24.03,3524,Modo
35.24.04,3524,Ngimbang
35.24.05,3524,Babat
35.24.06,3524,Kedungpring
35.24.07,3524,Brondong
35.24.08,3524,Laren
35.24.09,3524,Sekaran
35.24.10,3524,Maduran
35.24.11,3524,Sambeng
35.24.12,3524,Sugio
35.24.13,3524,Pucuk
35.24.14,3524,Paciran
35.24.15,3524,Solokuro
35.24.16,3524,Mantup
35.24.17,3524,Sukodadi
35.24.18,3524,Karanggeneng
35.24.19,3524,Kembangbahu
35.24.20,3524,Kalitengah
35.24.21,3524,Turi
35.24.22,3524,Lamongan
35.24.23,3524,Tikung
35.24.24,3524,Karangbinangun
35.24.25,3524,Deket
35.24.26,3524,Glagah
35.24.27,3524,Sarirejo
35.25.01,3525,Dukun
35.25.02,3525,Balongpanggang
35.25.03,3525,Panceng
35.25.04,3525,Benjeng
35.25.05,3525,Duduksampeyan
35.25.06,3525,Wringinanom
35.25.07,3525,Ujungpangkah
35.25.08,3525,Kedamean
35.25.09,3525,Sidayu
35.25.10,3525,Manyar
35.25.11,3525,Cerme
35.25.12,3525,Bungah
35.25.13,3525,Menganti
35.25.14,3525,Kebomas
35.25.15,3525,Driyorejo
35.25.16,3525,Gresik
35.25.17,3525,Sangkapura
35.25.18,3525,Tambak
35.26.01,3526,Bangkalan
35.26.02,3526,Socah
35.26.03,3526,Burneh
35.26.04,3526,Kamal
35.26.05,3526,Arosbaya
35.26.06,3526,Geger
35.26.07,3526,Klampis
35.26.08,3526,Sepulu
35.26.09,3526,Tanjung Bumi
35.26.10,3526,Kokop
35.26.11,3526,Kwanyar
35.26.12,3526,Labang
35.26.13,3526,Tanah Merah
35.26.14,3526,Tragah
35.26.15,3526,Blega
35.26.16,3526,Modung
35.26.17,3526,Konang
35.26.18,3526,Galis
35.27.01,3527,Sreseh
35.27.02,3527,Torjun
35.27.03,3527,Sampang
35.27.04,3527,Camplong
35.27.05,3527,Omben
35.27.06,3527,Kedungdung
35.27.07,3527,Jrengik
35.27.08,3527,Tambelangan
35.27.09,3527,Banyuates
35.27.10,3527,Robatal
35.27.11,3527,Sokobanah
35.27.12,3527,Ketapang
35.27.13,3527,Pangarengan
35.27.14,3527,Karangpenang
35.28.01,3528,Tlanakan
35.28.02,3528,Pademawu
35.28.03,3528,Galis
35.28.04,3528,Pamekasan
35.28.05,3528,Proppo
35.28.06,3528,Palengaan
35.28.07,3528,Pegantenan
35.28.08,3528,Larangan
35.28.09,3528,Pakong
35.28.10,3528,Waru
35.28.11,3528,Batumarmar
35.28.12,3528,Kadur
35.28.13,3528,Pasean
35.29.01,3529,Kota Sumenep
35.29.02,3529,Kalianget
35.29.03,3529,Manding
35.29.04,3529,Talango
35.29.05,3529,Bluto
35.29.06,3529,Saronggi
35.29.07,3529,Lenteng
35.29.08,3529,Giliginting
35.29.09,3529,Guluk-Guluk
35.29.10,3529,Ganding
35.29.11,3529,Pragaan
35.29.12,3529,Ambunten
35.29.13,3529,Pasongsongan
35.29.14,3529,Dasuk
35.29.15,3529,Rubaru
35.29.16,3529,Batang Batang
35.29.17,3529,Batuputih
35.29.18,3529,Dungkek
35.29.19,3529,Gapura
35.29.20,3529,Gayam
35.29.21,3529,Nonggunong
35.29.22,3529,Ra'as
35.29.23,3529,Masalembu
35.29.24,3529,Arjasa
35.29.25,3529,Sapeken
35.29.26,3529,Batuan
35.29.27,3529,Kangayan
35.71.01,3571,Mojoroto
35.71.02,3571,Kota
35.71.03,3571,Pesantren
35.72.01,3572,Kepanjenkidul
35.72.02,3572,Sukorejo
35.72.03,3572,Sananwetan
35.73.01,3573,Blimbing
35.73.02,3573,Klojen
35.73.03,3573,Kedungkandang
35.73.04,3573,Sukun
35.73.05,3573,Lowokwaru
35.74.01,3574,Kademangan
35.74.02,3574,Wonoasih
35.74.03,3574,Mayangan
35.74.04,3574,Kanigaran
35.74.05,3574,Kedopok
35.75.01,3575,Gadingrejo
35.75.02,3575,Purworejo
35.75.03,3575,Bugul Kidul
35.75.04,3575,Panggungrejo
35.76.01,3576,Prajuritkulon
35.76.02,3576,Magersari
35.76.03,3576,Kranggan
35.77.01,3577,Kartoharjo
35.77.02,3577,Manguharjo
35.77.03,3577,Taman
35.78.01,3578,Karang Pilang
35.78.02,3578,Wonocolo
35.78.03,3578,Rungkut
35.78.04,3578,Wonokromo
35.78.05,3578,Tegalsari
35.78.06,3578,Sawahan
35.78.07,3578,Genteng
35.78.08,3578,Gubeng
35.78.09,3578,Sukolilo
35.78.10,3578,Tambaksari
35.78.11,3578,Simokerto
35.78.12,3578,Pabean Cantian
35.78.13,3578,Bubutan
35.78.14,3578,Tandes
35.78.15,3578,Krembangan
35.78.16,3578,Semampir
35.78.17,3578,Kenjeran
35.78.18,3578,Lakarsantri
35.78.19,3578,Benowo
35.78.20,3578,Wiyung
35.78.21,3578,Dukuh Pakis
35.78.22,3578,Gayungan
35.78.23,3578,Jambangan
35.78.24,3578,Tenggilis Mejoyo
35.78.25,3578,Gunung Anyar
35.78.26,3578,Mulyorejo
35.78.27,3578,Sukomanunggal
35.78.28,3578,Asem Rowo
35.78.29,3578,Bulak
35.78.30,3578,Pakal
35.78.31,3578,Sambikerep
35.79.01,3579,Batu
35.79.02,3579,Bumiaji
35.79.03,3579,Junrejo
36.01.01,3601,Sumur
36.01.02,3601,Cimanggu
36.01.03,3601,Cibaliung
36.01.04,3601,Cikeusik
36.01.05,3601,Cigeulis
36.01.06,3601,Panimbang
36.01.07,3601,Angsana
36.01.08,3601,Munjul
36.01.09,3601,Pagelaran
36.01.10,3601,Bojong
36.01.11,3601,Picung
36.01.12,3601,Labuan
36.01.13,3601,Menes
36.01.14,3601,Saketi
36.01.15,3601,Cipeucang
36.01.16,3601,Jiput
36.01.17,3601,Mandalawangi
36.01.18,3601,Cimanuk
36.01.19,3601,Kaduhejo
36.01.20,3601,Banjar
36.01.21,3601,Pandeglang
36.01.22,3601,Cadasari
36.01.23,3601,Cisata
36.01.24,3601,Patia
36.01.25,3601,Karang Tanjung
36.01.26,3601,Cikedal
36.01.27,3601,Cibitung
36.01.28,3601,Carita
36.01.29,3601,Sukaresmi
36.01.30,3601,Mekarjaya
36.01.31,3601,Sindangresmi
36.01.32,3601,Pulosari
36.01.33,3601,Koroncong
36.01.34,3601,Majasari
36.01.35,3601,Sobang
36.02.01,3602,Malingping
36.02.02,3602,Panggarangan
36.02.03,3602,Bayah
36.02.04,3602,Cipanas
36.02.05,3602,Muncang
36.02.06,3602,Leuwidamar
36.02.07,3602,Bojongmanik
36.02.08,3602,Gunungkencana
36.02.09,3602,Banjarsari
36.02.10,3602,Cileles
36.02.11,3602,Cimarga
36.02.12,3602,Sajira
36.02.13,3602,Maja
36.02.14,3602,Rangkasbitung
36.02.15,3602,Warunggunung
36.02.16,3602,Cijaku
36.02.17,3602,Cikulur
36.02.18,3602,Cibadak
36.02.19,3602,Cibeber
36.02.20,3602,Cilograng
36.02.21,3602,Wanasalam
36.02.22,3602,Sobang
36.02.23,3602,Curug bitung
36.02.24,3602,Kalanganyar
36.02.25,3602,Lebakgedong
36.02.26,3602,Cihara
36.02.27,3602,Cirinten
36.02.28,3602,Cigemlong
36.03.01,3603,Balaraja
36.03.02,3603,Jayanti
36.03.03,3603,Tigaraksa
36.03.04,3603,Jambe
36.03.05,3603,Cisoka
36.03.06,3603,Kresek
36.03.07,3603,Kronjo
36.03.08,3603,Mauk
36.03.09,3603,Kemiri
36.03.10,3603,Sukadiri
36.03.11,3603,Rajeg
36.03.12,3603,Pasar Kemis
36.03.13,3603,Teluknaga
36.03.14,3603,Kosambi
36.03.15,3603,Pakuhaji
36.03.16,3603,Sepatan
36.03.17,3603,Curug
36.03.18,3603,Cikupa
36.03.19,3603,Panongan
36.03.20,3603,Legok
36.03.22,3603,Pagedangan
36.03.23,3603,Cisauk
36.03.27,3603,Sukamulya
36.03.28,3603,Kelapa Dua
36.03.29,3603,Sindang Jaya
36.03.30,3603,Sepatan Timur
36.03.31,3603,Solear
36.03.32,3603,Gunung Kaler
36.03.33,3603,Mekar Baru
36.04.05,3604,Kramatwatu
36.04.06,3604,Waringinkurung
36.04.07,3604,Bojonegara
36.04.08,3604,Pulo Ampel
36.04.09,3604,Ciruas
36.04.11,3604,Kragilan
36.04.12,3604,Pontang
36.04.13,3604,Tirtayasa
36.04.14,3604,Tanara
36.04.15,3604,Cikande
36.04.16,3604,Kibin
36.04.17,3604,Carenang
36.04.18,3604,Binuang
36.04.19,3604,Petir
36.04.20,3604,Tunjung Teja
36.04.22,3604,Baros
36.04.23,3604,Cikeusal
36.04.24,3604,Pamarayan
36.04.25,3604,Kopo
36.04.26,3604,Jawilan
36.04.27,3604,Ciomas
36.04.28,3604,Pabuaran
36.04.29,3604,Padarincang
36.04.30,3604,Anyar
36.04.31,3604,Cinangka
36.04.32,3604,Mancak
36.04.33,3604,Gunungsari
36.04.34,3604,Bandung
36.04.35,3604,Lebak Wangi
36.71.01,3671,Tangerang
36.71.02,3671,Jatiuwung
36.71.03,3671,Batuceper
36.71.04,3671,Benda
36.71.05,3671,Cipondoh
36.71.06,3671,Ciledug
36.71.07,3671,Karawaci
36.71.08,3671,Periuk
36.71.09,3671,Cibodas
36.71.10,3671,Neglasari
36.71.11,3671,Pinang
36.71.12,3671,Karang Tengah
36.71.13,3671,Larangan
36.72.01,3672,Cibeber
36.72.02,3672,Cilegon
36.72.03,3672,Pulomerak
36.72.04,3672,Ciwandan
36.72.05,3672,Jombang
36.72.06,3672,Gerogol
36.72.07,3672,Purwakarta
36.72.08,3672,Citangkil
36.73.01,3673,Serang
36.73.02,3673,Kasemen
36.73.03,3673,Walantaka
36.73.04,3673,Curug
36.73.05,3673,Cipocok Jaya
36.73.06,3673,Taktakan
36.74.01,3674,Serpong
36.74.02,3674,Serpong Utara
36.74.03,3674,Pondok Aren
36.74.04,3674,Ciputat
36.74.05,3674,Ciputat Timur
36.74.06,3674,Pamulang
36.74.07,3674,Setu
51.01.01,5101,Negara
51.01.02,5101,Mendoyo
51.01.03,5101,Pekutatan
51.01.04,5101,Melaya
51.01.05,5101,Jembrana
51.02.01,5102,Selemadeg
51.02.02,5102,Selemadeg Timur
51.02.03,5102,Selemadeg Barat
51.02.04,5102,Kerambitan
51.02.05,5102,Tabanan
51.02.06,5102,Kediri
51.02.07,5102,Marga
51.02.08,5102,Penebel
51.02.09,5102,Baturiti
51.02.10,5102,Pupuan
51.03.01,5103,Kuta
51.03.02,5103,Mengwi
51.03.03,5103,Abiansemal
51.03.04,5103,Petang
51.03.05,5103,Kuta Selatan
51.03.06,5103,Kuta Utara
51.04.01,5104,Sukawati
51.04.02,5104,Blahbatuh
51.04.03,5104,Gianyar
51.04.04,5104,Tampaksiring
51.04.05,5104,Ubud
51.04.06,5104,Tegallalang
51.04.07,5104,Payangan
51.05.01,5105,Nusa Penida
51.05.02,5105,Banjarangkan
51.05.03,5105,Klungkung
51.05.04,5105,Dawan
51.06.01,5106,Susut
51.06.02,5106,Bangli
51.06.03,5106,Tembuku
51.06.04,5106,Kintamani
51.07.01,5107,Rendang
51.07.02,5107,Sidemen
51.07.03,5107,Manggis
51.07.04,5107,Karangasem
51.07.05,5107,Abang
51.07.06,5107,Bebandem
51.07.07,5107,Selat
51.07.08,5107,Kubu
51.08.01,5108,Gerokgak
51.08.02,5108,Seririt
51.08.03,5108,Busungbiu
51.08.04,5108,Banjar
51.08.05,5108,Sukasada
51.08.06,5108,Buleleng
51.08.07,5108,Sawan
51.08.08,5108,Kubutambahan
51.08.09,5108,Tejakula
51.71.01,5171,Denpasar Selatan
51.71.02,5171,Denpasar Timur
51.71.03,5171,Denpasar Barat
51.71.04,5171,Denpasar Utara
52.01.01,5201,Gerung
52.01.02,5201,Kediri
52.01.03,5201,Narmada
52.01.07,5201,Sekotong
52.01.08,5201,Labuapi
52.01.09,5201,Gunungsari
52.01.12,5201,Lingsar
52.01.13,5201,Lembar
52.01.14,5201,Batu Layar
52.01.15,5201,Kuripan
52.02.01,5202,Praya
52.02.02,5202,Jonggat
52.02.03,5202,Batukliang
52.02.04,5202,Pujut
52.02.05,5202,Praya Barat
52.02.06,5202,Praya Timur
52.02.07,5202,Janapria
52.02.08,5202,Pringgarata
52.02.09,5202,Kopang
52.02.10,5202,Praya Tengah
52.02.11,5202,Praya Barat Daya
52.02.12,5202,Batukliang Utara
52.03.01,5203,Keruak
52.03.02,5203,Sakra
52.03.03,5203,Terara
52.03.04,5203,Sikur
52.03.05,5203,Masbagik
52.03.06,5203,Sukamulia
52.03.07,5203,Selong
52.03.08,5203,Pringgabaya
52.03.09,5203,Aikmel
52.03.10,5203,Sambelia
52.03.11,5203,Montong Gading
52.03.12,5203,Pringgasela
52.03.13,5203,Suralaga
52.03.14,5203,Wanasaba
52.03.15,5203,Sembalun
52.03.16,5203,Suwela
52.03.17,5203,Labuhan Haji
52.03.18,5203,Sakra Timur
52.03.19,5203,Sakra Barat
52.03.20,5203,Jerowaru
52.03.21,5203,Lenek
52.04.02,5204,Lunyuk
52.04.05,5204,Alas
52.04.06,5204,Utan
52.04.07,5204,Batu Lanteh
52.04.08,5204,Sumbawa
52.04.09,5204,Moyo Hilir
52.04.10,5204,Moyo Hulu
52.04.11,5204,Ropang
52.04.12,5204,Lape
52.04.13,5204,Plampang
52.04.14,5204,Empang
52.04.17,5204,Alas Barat
52.04.18,5204,Labuhan Badas
52.04.19,5204,Labangka
52.04.20,5204,Buer
52.04.21,5204,Rhee
52.04.22,5204,Unter Iwes
52.04.23,5204,Moyo Utara
52.04.24,5204,Maronge
52.04.25,5204,Tarano
52.04.26,5204,Lopok
52.04.27,5204,Lenangguar
52.04.28,5204,Orong Telu
52.04.29,5204,Lantung
52.05.01,5205,Dompu
52.05.02,5205,Kempo
52.05.03,5205,Hu'u
52.05.04,5205,Kilo
52.05.05,5205,Woja
52.05.06,5205,Pekat
52.05.07,5205,Manggalewa
52.05.08,5205,Pajo
52.06.01,5206,Monta
52.06.02,5206,Bolo
52.06.03,5206,Woha
52.06.04,5206,Belo
52.06.05,5206,Wawo
52.06.06,5206,Sape
52.06.07,5206,Wera
52.06.08,5206,Donggo
52.06.09,5206,Sanggar
52.06.10,5206,Ambalawi
52.06.11,5206,Langgudu
52.06.12,5206,Lambu
52.06.13,5206,Madapangga
52.06.14,5206,Tambora
52.06.15,5206,Soromandi
52.06.16,5206,Parado
52.06.17,5206,Lambitu
52.06.18,5206,Palibelo
52.07.01,5207,Jereweh
52.07.02,5207,Taliwang
52.07.03,5207,Seteluk
52.07.04,5207,Sekongkang
52.07.05,5207,Brang Rea
52.07.06,5207,Poto Tano
52.07.07,5207,Brang Ene
52.07.08,5207,Maluk
52.08.01,5208,Tanjung
52.08.02,5208,Gangga
52.08.03,5208,Kayangan
52.08.04,5208,Bayan
52.08.05,5208,Pemenang
52.71.01,5271,Ampenan
52.71.02,5271,Mataram
52.71.03,5271,Cakranegara
52.71.04,5271,Sekarbela
52.71.05,5271,Selaprang
52.71.06,5271,Sandubaya
52.72.01,5272,Rasanae Barat
52.72.02,5272,Rasanae Timur
52.72.03,5272,Asakota
52.72.04,5272,Raba
52.72.05,5272,Mpunda
53.01.04,5301,Semau
53.01.05,5301,Kupang Barat
53.01.06,5301,Kupang Timur
53.01.07,5301,Sulamu
53.01.08,5301,Kupang Tengah
53.01.09,5301,Amarasi
53.01.10,5301,Fatuleu
53.01.11,5301,Takari
53.01.12,5301,Amfoang Selatan
53.01.13,5301,Amfoang Utara
53.01.16,5301,Nekamese
53.01.17,5301,Amarasi Barat
53.01.18,5301,Amarasi Selatan
53.01.19,5301,Amarasi Timur
53.01.20,5301,Amabi Oefeto Timur
53.01.21,5301,Amfoang Barat Daya
53.01.22,5301,Amfoang Barat Laut
53.01.23,5301,Semau Selatan
53.01.24,5301,Taebenu
53.01.25,5301,Amabi Oefeto
53.01.26,5301,Amfoang Timur
53.01.27,5301,Fatuleu Barat
53.01.28,5301,Fatuleu Tengah
53.01.30,5301,Amfoang Tengah
53.02.01,5302,Kota Soe
53.02.02,5302,Mollo Selatan
53.02.03,5302,Mollo Utara
53.02.04,5302,Amanuban Timur
53.02.05,5302,Amanuban Tengah
53.02.06,5302,Amanuban Selatan
53.02.07,5302,Amanuban Barat
53.02.08,5302,Amanatun Selatan
53.02.09,5302,Amanatun Utara
53.02.10,5302,KI'E
53.02.11,5302,Kuanfatu
53.02.12,5302,Fatumnasi
53.02.13,5302,Polen
53.02.14,5302,Batu Putih
53.02.15,5302,Boking
53.02.16,5302,Toianas
53.02.17,5302,Nunkolo
53.02.18,5302,Oenino
53.02.19,5302,Kolbano
